
Uitsig  HS

Stanley Park Block 23,10.100.133.97,RB2011UiAS,1
Stanley ParkTOP DC MT link to Easyweb,10.10.100.33,RB2011UiAS,1
Stanley Park Block 4,10.100.118.14,RB2011UiAS,2
Stanley / Balboa - Power Monitor,10.10.100.6,,
Stanley Park Main DC Room Top,10.10.100.1,CCR1016-12S-1S+,0

Grove Lane

Name,Ip,Model,Clients
Grove Lane Block 10,10.100.127.129,RB2011UiAS,2
The Grove Lane Main Uplink,10.100.126.129,CCR1016-12S-1S+,1
Grove Lane Block 7,10.100.126.158,RB2011UiAS,0
Grove Lane Block 17,10.100.126.198,RB2011UiAS,1
Grove Lane Block 1,10.100.126.225,RB2011UiAS,4
Grove lane block 2,10.100.127.1,RB2011UiAS,2
Grove Lane Block 9,10.100.127.113,RB2011UiAS,2
Grove Lane Block 11,10.100.127.145,RB2011UiAS,3
Grove Lane Block 12,10.100.127.161,RB2011UiAS,3
Grove Lane Block 3,10.100.127.17,RB2011UiAS,1
Grove Lane Block 13,10.100.127.177,RB2011UiAS,2
Grove Lane Block 14,10.100.127.193,RB2011UiAS,1
Grove Lane Block 15,10.100.127.209,RB2011UiAS,3
Grove Lane Block 16,10.100.127.225,RB2011UiAS,0
Grove Lane Block 4,10.100.127.33,RB2011UiAS,4
Grove Lane Block 5,10.100.127.49,RB2011UiAS,3
Grove Laine Block 6,10.100.127.65,RB2011UiAS,4
Grove Lane Block 8,10.100.127.97,RB2011UiAS,4
WIL2 - Grove-Station,10.100.33.35,0,
Grove Lane Fase 2 Main CCR,10.100.126.130,CCR1016-12S-1S+,0

Faerie Glen 5

Name,Ip,Model,Clients
Faerie Glen 5,10.100.97.129,CCR1009-8G-1S,50
 BW-FGL5-SEC SE,10.100.97.132,Rocket M5 Titanium,
BW-FGL5-SCHULE,10.100.97.139,Rocket M5 Titanium,
 IT Schools INTERNET PTP,10.100.97.137,Rocket M5,
 BW-FGL5-SEC S,10.100.97.136,Rocket M5 Titanium,
 BW-FGL5-SEC N,10.100.97.135,Rocket M5 Titanium,
 BW-FGL5-SEC NE,10.100.97.134,Rocket M5 Titanium,
 BW-FGL5-SEC NW,10.100.97.133,Rocket M5 Titanium,
 BW-FGL5-SEC SW,10.100.97.131,Rocket M5 Titanium,
 BW-BH-FGL1-FGL5,10.100.97.10,PowerBeam M5,
Faerie Glen 5 Camera Toughswitch,10.100.97.18,,
Faerie Glen 5 Static Camera 1,10.100.97.19,,
Faerie Glen 5 Static Camera 2,10.100.97.20,,
Faerie Glen 5 Static Camera 3,10.100.97.21,,

Roodeplaat / Intundla

Name,Ip,Model,Clients
Roodeplaat,10.100.67.129,CCR1009-8G-1S,6
 Dam Side ,10.100.67.145,PowerBeam M5,
 BW-Roodeplaat-SEC-N,10.100.67.132,Rocket M5 Titanium,
 BW-Roodeplaat-SEC-E,10.100.67.131,Rocket M5 Titanium,
 BW-Roodeplaat-SEC-S,10.100.67.133,Rocket M5 Titanium,
Roodeplaat- PM,10.100.67.138,0,
Roodeplaat to  Kameeldrif Station,10.100.67.11,,

Harties

Name,Ip,Model,Clients
Harties Static Camera 1,10.100.74.19,,

Aspin HS

Name,Ip,Model,Clients
ASPEN,10.100.11.129,RB2011UiAS,3
 CEN-LAK-S,10.100.11.135,Rocket M5,
 CEN-LAK-E,10.100.11.133,Rocket M5,
 CEN-LAK-N,10.100.11.131,Rocket M5,
CEN-LAK-W,10.100.11.136,Rocket M5,
Lyttleton - Aspen-Station,10.100.6.10,0,
Polaris - Centlake-Station,10.100.11.12,0,
BW-Aspin-PM,10.100.11.138,,

SaartjiesNek

Name,Ip,Model,Clients
BW-Saartjienek 2011,10.100.86.129,RB2011UiAS,20
 BW-Saartjiesnek-Sec6,10.100.86.136,Rocket M5 Titanium,
 BW-Saartjiesnek-Sec3-N,10.100.86.132,Rocket M5 Titanium,
 BW-Saartjiesnek-Sec1-NE,10.100.86.131,Rocket M5 Titanium,
 BW-Saartjiesnek-Sec5-N-Low,10.100.86.135,Rocket M5 Titanium,
 BW-Saartjiesnek-Sec4-SE,10.100.86.134,Rocket M5 Titanium,
 BW-Saartjiesnek-Sec2-W,10.100.86.133,Rocket M5 Titanium,
SARTJIESNEK-PM,10.100.86.137,0,
BW-BH-AMANDA-SAARTJIE,10.100.86.11,,
Saartjies Nek Camera Toughswitch,10.100.86.18,,
Saartjies Nek Static Camera 1,10.100.86.19,,
BW-Saartjienek 2011,10.100.86.36,RB2011UiAS,20

Strubenkop

Name,Ip,Model,Clients
BW-Strubenkop-HS,10.100.95.129,CCR1036-8G-2S+,38
 PowerBeam M5 400,192.168.68.4,0,
 BW-Strubenkop-Sec4-W,10.100.95.134,Rocket M5 Titanium,
 BW-Strubenkop-Sec3-S,10.100.95.133,Rocket M5 Titanium,
 BW-Strubenkop-Sec2-E,10.100.95.132,Rocket M5 Titanium,
 BW-Strubenkop-Sec1-N,10.100.95.131,Rocket M5 Titanium,
 BW-Carina-Struben,10.100.95.12,0,
BW-STRBNKOP-PM,10.100.95.135,0,
struben_waverley,10.105.22.19,,

Watertoring Wipronet 

Name,Ip,Model,Clients
Watertoring Bronbergwisp Concentrator,10.100.121.129,CCR1009-8G-1S-1S+,117
www.wipronet.co.za/KF-SWWW,10.100.121.253,PowerBeam M5,
www.wipronet.co.za/KF-SSE,10.100.121.254,PowerBeam M5,
(www.wipronet.co.za/KF-SWW),10.100.121.135,PowerBeam M5,
(www.wipronet.co.za/KF-SEE),10.100.121.138,PowerBeam M5,
(www.wipronet.co.za/KF-SE),10.100.121.137,PowerBeam M5,
(www.wipronet.co.za/watertoring),10.100.121.252,Rocket M5,
(www.wipronet.co.za/KF-SW),10.100.121.139,PowerBeam M5,
 www.wipronet.co.za/ianw,10.100.121.136,PowerBeam M5,
 Uplink TVG,10.105.33.131,NanoBridge M5,
WT-na Rhenosterkop,10.105.23.10,,
Cambium Watertoring to LGR,10.100.121.132,,
Uplink to Magalies,10.100.121.241,,
Cambium Watertoring to Moreleta,10.100.121.237,,
Cambium Moreleta to Watertoring,10.100.121.238,,
MDP Sektor,10.100.121.240,,
Uplink Trap to Watertoring,10.100.121.236,,
Uplink Watertoring to Trap,10.100.121.235,,
MikroTik,10.100.121.233,RB951-2n,0
KittyHawk-WaterToring,10.105.33.11,,
WaterToring-KittyHawk,10.105.33.10,,
Kittyhawk ToughSwitch,10.105.33.130,,
Nano @ KittyHawk,10.105.33.132,,
VoltageCheck @ KittyHawk,10.105.33.133,,
Kitty Hawk Sector,10.105.33.134,,

Grootnet Wipronet 

Name,Ip,Model,Clients
Grootfontein Bronbergwisp Concentrator,10.100.123.129,CCR1009-8G-1S,76
www.wipronet.co.za/GF-SEE,10.100.123.137,PowerBeam M5,
www.wipronet.co.za/GF-SW,10.100.123.135,Rocket M5,
www.wipronet.co.za/GF-E,10.100.123.134,Rocket M5,
www.wipronet.co.za/GF-NW,10.100.123.131,Rocket M5,
www.wipronet.co.za/GF-NE,10.100.123.133,Rocket M5,
 www.wipronet.co.za/GF-SW,10.100.123.136,Rocket M5,
 To_Salo,10.100.123.252,Rocket M5,
GrootNet PM,192.168.66.20,,

Plotnet 33 Wipronet 

Name,Ip,Model,Clients
Plotnet 33 Bronbergwisp Concentrator,10.100.122.129,CCR1009-8G-1S,184
 Annette Thomas,10.100.123.132,PowerBeam M5,
www.wipronet.co.za/33-NE,10.100.122.244,Rocket M5,
 Rigting Tierpoort,10.100.122.243,PowerBeam M5,
www.wipronet.co.za/plot33-w,10.100.122.249,PowerBeam M5,
www.wipronet.co.za/plot33-O,10.100.122.254,Rocket M5,
www.wipronet.co.za/P33-N,10.100.122.252,Rocket M5,
 Riverside uplink,10.100.122.251,PowerBeam M5,
www.wipronet.co.za/ngk,10.105.1.136,Rocket M5,
www.wipronet.co.za/33-NWW,10.100.122.250,PowerBeam M5,
www.wipronet.co.za/aio,10.100.122.248,Rocket M5,
Plotnet33_Roodeplaat @Plotnet33,10.105.2.10,Rocket M5,
(www.wipronet.co.za/Plot33-NNW),10.100.122.247,Rocket M5,
 P33-SEE,10.100.122.139,0,
 Rigting Ingaadi,10.100.122.253,0,
www.wipronet.co.za/uplink_P33_P2,10.105.44.10,0,
Plotnet-33 Noord,10.100.122.246,Rocket M5 Titanium,
www.wipronet.co.za/p33,10.100.122.132,Rocket M2 Titanium,
Sorg SW 24port,10.10.106.6,,
Kareepark Sfp Switch 24 port,10.10.106.2,,
Dagbreek Kuberkol,10.105.20.159,,
SorgSentrum,10.10.106.7,CRS125-24G-1S,
Quintum @ Sorg,10.10.108.254,,
SorgsentrumSector,192.168.193.248,,
AlphaSand PM,10.100.122.164,,
Plotnet 17,10.105.16.139,,

MHoog Wipronet 

Name,Ip,Model,Clients
Mhoog Bronbergwisp Concentrator,10.105.20.129,CCR1009-8G-1S-1S+,177
 Uplink Alfasand,10.100.122.161,PowerBeam M5,
MH-K1,10.105.20.144,PowerBeam M5,
MH-sector3,10.105.20.143,Rocket M5 Titanium,
www.wipronet.co.za/rpta-sw,10.105.20.131,Rocket M5,
www.wipronet.co.za/asp,10.105.20.140,Bullet M5,
www.wipronet.co.za/rpta-o,10.105.20.138,Bullet M5,
www.wipronet.co.za/rpta-sso,10.105.20.139,Rocket M5,
www.wipronet.co.za/eland-am,10.105.20.142,Bullet M5,
Red 2 Rayton,10.105.20.132,,
Witbank to MHoog,10.105.20.133,,
MHoog to Witbank,10.105.20.242,,
Ben Goosen to MHoog,10.105.20.239,,
Faan de Vos,10.105.20.238,,

King's highway Wipronet 

Name,Ip,Model,Clients
www.wipronet.co.za/KH-SSO,192.168.68.3,PowerBeam M5,
www.wipronet.co.za/KingS-s,192.168.68.5,0,

Wapadrand Wipronet 

Name,Ip,Model,Clients
www.wipronet.co.za/WP-SSSW,10.105.35.131,PowerBeam M5,
www.wipronet.co.za/wapad-n,10.105.35.132,Rocket M5,
www.wipronet.co.za/equestria,10.105.35.133,PowerBeam M5,
www.wipronet.co.za/dros,10.105.35.134,PowerBeam M5,
www.wipronet.co.za/wapad-grove,10.105.35.135,PowerBeam M5,
www.wipronet.co.za/menlyn,10.105.35.136,PowerBeam M5,
www.wipronet.co.za/safari,10.105.35.137,PowerBeam M5,
www.wipronet.co.za/makro,10.105.35.138,PowerBeam M5,
www.wipronet.co.za/wapad-s,10.105.35.139,Rocket M5,
www.wipronet.co.za/wbc,10.105.35.140,PowerBeam M5,
www.wipronet.co.za/WP-S,10.105.35.141,PowerBeam M5,
www.wipronet.co.za/WP-SSW,10.105.35.142,PowerBeam M5,
www.wipronet.co.za/bridgec,10.105.35.143,PowerBeam M5,
Wipronet Wapadrand TS2,10.105.35.144,,
Wipronet Wapadrand TS1,10.105.35.130,,

Waterlake Farm

Name,Ip,Model,Clients
WaterlakeFarm,10.100.96.129,RB2011UiAS,35
www.wipronet.co.za/WL-SE,10.100.96.133,Rocket M5,
"www.wipronet.co.za/WL-NE",10.100.96.132,Rocket M5,
 Waterlake NW,10.100.96.131,Rocket M5,

Luberon HS

Name,Ip,Model,Clients
BW-LUBERON,10.100.102.129,RB2011UiAS,26
 Luberon SEC W,10.100.102.132,Rocket M5 Titanium,
 Luberon SEC S,10.100.102.131,Rocket M5 Titanium,
 PTP-LUBERON-HS,10.100.102.34,0,
BW-Luberon-Mooikloof-CC AP,10.100.102.42,,
Luberon-PM,10.100.102.139,,

Unspesified

Name,Ip,Model,Clients

Kusile 2 

Name,Ip,Model,Clients
BW-Kusile 2,10.100.103.129,RB2011UiAS,3
 BW-Kusile2-Sec-E,10.100.103.134,Rocket M5 Titanium,
 BW-Kusile2-Sec-N,10.100.103.131,Rocket M5 Titanium,
 BW-Kusile2-Sec-W,10.100.103.133,Rocket M5 Titanium,
 BW-Kusile2-Sec-S,10.100.103.132,Rocket M5 Titanium,
Kusile 2 PM,10.100.103.137,0,

Laeveld HS

Name,Ip,Model,Clients
 LV-NORTH,10.100.14.131,Rocket M5,
 LV-East,10.100.14.133,Rocket M5,
Laeveld - Constantia-Station,10.100.14.35,0,

Boardwalk Heights

Name,Ip,Model,Clients
Lammers 4 - Boardwalk-Station,10.101.5.3,0,
Uplink Block 2,10.101.5.142,PowerBeam M5,
Boardwalk Block2 MikroTik2011,10.101.5.143,RB2011UiAS,2
Uplink Block 3,10.101.5.144,PowerBeam M5,
Boardwalk Block3 MikroTik2011,10.101.5.145,RB2011UiAS,0
Uplink Block 4,10.101.5.146,PowerBeam M5,
Boardwalk Hieghts Block4 R2011,10.101.5.147,RB2011UiAS,1
Uplink Block 5,10.101.5.148,PowerBeam M5,
Boardwalk Block5 MikroTik2011,10.101.5.149,RB2011UiAS,0
Uplink Block 6,10.101.5.150,PowerBeam M5,
Boardwalk Block6,10.101.5.151,RB2011UiAS,1
Uplink Block 7,10.101.5.152,PowerBeam M5,
Boardwalk Block 7 MikroTik2011 ,10.101.5.153,RB2011UiAS,1
Uplink Block 8,10.101.5.154,PowerBeam M5,
Boardwalk Block 8 unit 64-72,10.101.5.155,RB2011UiAS,1
Uplink Block 12,10.101.5.162,PowerBeam M5,
block12 boardwalk heights,10.101.5.163,RB2011UiAS,1
Uplink Block 10,10.101.5.158,PowerBeam M5,
Boardwalk Heights Blok 10 Units 82-90,10.101.5.159,RB2011UiAS,2
Uplink Block 18,10.101.5.174,PowerBeam M5,
block 18- boardwalk heights mikrotik 2011,10.101.5.175,RB2011UiAS,0
Uplink Block 21A,10.101.5.180,,
Boardwalk heights Block 21A,10.101.5.181,RB2011UiAS,1
Uplink Block 21 B,10.101.5.214,PowerBeam M5,
MikroTik Block 21 B,10.101.5.215,RB2011UiAS,0
Block22/  2011 unit 217-225,10.101.5.4,RB2011UiAS,3
Uplink Block 28,10.101.5.194,PowerBeam M5,
Boardwalk Block 28,10.101.5.195,RB2011UiAS-2HnD,2
Uplink Block 29,10.101.5.196,PowerBeam M5,
BoardwalkBlock29 MikroTik2011,10.101.5.197,RB2011UiAS,1
Uplink Block 32,10.101.5.202,PowerBeam M5,
BOardwalk Heights Block 32,10.101.5.203,RB2011UiAS,1
Block 15 Uplink,10.101.5.168,PowerBeam M5,
Boardwalk Heights Units 136 - 144,10.101.5.169,RB2011UiAS,0

High Priority Clients

Name,Ip,Model,Clients

Farminn East NEW

Name,Ip,Model,Clients

Maxis

Name,Ip,Model,Clients
Maxis_HS,10.100.92.129,RB2011UiAS,0
SA-Outsourcing 1,192.168.66.131,0,
 BW-Maxis-Sec1,10.100.92.131,Rocket M5 Titanium,
 BW-BH-MAXXIS-GREENSTONE,10.100.92.10,0,
Maxis_PM,10.100.92.20,0,
bronbergwisp/MaxisSec2SW,10.100.92.132,,

Swavelpoort

Name,Ip,Model,Clients
SwavelPoort,10.100.53.129,RB2011iLS,54
 OTT Technologies PTP,10.100.53.135,0,
 BW-Swawelpoort-Sect-W,10.100.53.134,Rocket M5 Titanium,
 BW-Swawelpoort-Sect-S,10.100.53.133,Rocket M5 Titanium,
 BW-Swawelpoort-Sect-E,10.100.53.132,Rocket M5 Titanium,
 BW-Swawelpoort-Sect-N,10.100.53.131,Rocket M5 Titanium,

Derdepoort / Waverly 

Name,Ip,Model,Clients
Derdepoort,10.100.43.129,RB2011UiAS,25
BW-Der-Sect-SW,10.100.43.133,Rocket M5 Titanium,
 BW-Der-Sect-S,10.100.43.132,Rocket M5 Titanium,
BW-Der-Sect-N,10.100.43.131,Rocket M5 Titanium,
 BW-BH-WIL2-DERDEPOORT,10.100.43.34,0,
Derdepoort-PM,10.100.43.138,0,

Amsterdam

Name,Ip,Model,Clients
Amsterdam Block 1,10.100.107.1,RB2011UiAS,3
Amsterdam Block 2,10.100.107.17,RB2011UiAS,3
Amsterdam Block 4,10.100.107.49,RB2011UiAS,4
Amsterdam Block 93,10.100.112.193,RB2011UiAS,7
Amsterdam Block 94,10.100.112.209,RB2011UiAS,4
Amsterdam Block 95,10.100.112.225,RB2011UiAS,4
Amsterdam Block 96,10.100.112.241,RB2011UiAS,4
Amsterdam Main CCR,10.100.105.17,CCR1016-12G,2
 Amsterdam-AP-to-Landrover,10.100.105.11,0,
Amsterdam Block 30,10.100.108.209,RB2011UiAS,4
Amsterdam Main CCR,10.100.105.62,CCR1016-12G,2

ATTR HS-001

Name,Ip,Model,Clients
ATTR-001-PM,10.254.24.5,0,

Babelegi

Name,Ip,Model,Clients
TFW-Babelegi-PM,10.250.25.20,0,

Hannes House

Name,Ip,Model,Clients

Hoek Wipronet 

Name,Ip,Model,Clients
www.wipronet.co.za/HK-SWWW,10.105.42.138,PowerBeam M5,
 www.wipronet.co.za/HK-SW,10.105.42.137,PowerBeam M5,
(www.wipronet.co.za/HK-SSW),10.105.42.140,PowerBeam M5,
(www.wipronet.co.za/hoek2),10.105.42.134,Rocket M5 Titanium,
www.wipronet.co.za/HK-SSSW,10.105.42.139,PowerBeam M5,
(www.wipronet.co.za/HK-SWW),10.105.42.136,0,
(www.wipronet.co.za/b2b),10.105.42.133,PowerBeam M5,
wipronet-wt-hoek,192.168.60.100,0,

La Camarque

Name,Ip,Model,Clients
La Camarque Estate MK - CCR,10.100.130.1,CCR1016-12S-1S+,12
La camarque PM,10.100.130.6,,

Janelda Wipronet 

Name,Ip,Model,Clients
Janelda Boerderye,10.105.7.11,,
Janelda Sector - Fly inn,10.105.7.131,Rocket M5,
Janeldda Toughswitch,10.105.7.130,,
Janelda Sec N,10.105.7.133,PowerBeam M5,
Janelda Sec NE,10.105.7.132,PowerBeam M5,
Janelda,10.105.7.129,CCR1009-8G-1S-1S+,24

location1

Name,Ip,Model,Clients

Lombardy Estate

Name,Ip,Model,Clients
Uplink to FarmInn,10.100.72.228,,
Lombardy Office Park 2011,10.100.72.253,,

Esteq Wipronet

Name,Ip,Model,Clients
(www.wipronet.co.za/EST-E),10.105.30.133,Rocket M5 Titanium,
(www.wipronet.co.za/EST-SE),10.105.30.132,Rocket M5,
www.wipronet.co.za/EST-NNW,10.105.30.134,Rocket M5,
Esteq Power Monitor,10.105.30.135,,
TFWB-Esteq,10.105.30.129,CCR1036-12G-4S,16

Little Eden Wipronet

Name,Ip,Model,Clients
Bapsfonteint to Little Eden,10.105.29.10,,
Little  to Bapsfontein,10.105.29.11,,
Little Eden ToughSwitch,10.105.29.130,,
Little Eden Sector,10.105.29.135,Rocket M5,
Little Eden Sec NW,10.105.29.133,Rocket M5,
Little Eden East,10.105.29.131,Rocket M5,
Little Eden ToughSwitch ,10.105.29.132,,
Little Eden NO,10.105.29.134,PowerBeam M5,
Little Eden,10.105.29.129,RB2011UiAS,19
 Grootfontein_LittleEden @LittleEden ,10.105.29.19,,
 Grootfontein_LittleEden @Grootfontein ,10.105.29.18,,
Little Eden PM,10.105.29.137,,

Burnett HS

Name,Ip,Model,Clients
Burnett HS,10.100.146.129,CCR1016-12S-1S+,1
Studios @ Burnett Hotspot Router,10.100.146.18,CCR1016-12S-1S+,0
Burnett PM,10.100.146.22,hAP ac,0
SIAE @  Studio Burnett to Morelleta ,10.100.44.43,,

Alexandria Mall

Name,Ip,Model,Clients
148b7777-278b-498c-92e3-bb78dedcbc0c,10.100.124.14,RB1100AHx2,0

Gerhard Straat

Name,Ip,Model,Clients
Lyttelton - Gerhard Str-Station,10.100.6.35,0,
Gerhard Street CRS Phase 1,10.100.6.38,CRS125-24G-1S,4
Gerhard Street Power Monitor,10.100.128.6,,
Gerhard Street CRS Phase 1,10.100.128.9,CRS125-24G-1S,4
Gerhard Str 24 Port Switch Block1,10.100.128.14,,
Gerhard Str 48 Port  Switch Block2,10.100.128.10,,
Gerhard Str 24 Port Switch Block 2,10.100.128.18,,
Gerhard Straat Block 3,10.100.128.138,RB2011UiAS,3
Gerhard Str Block 3 Planet,10.100.128.22,,

Hebsiba Wipronet 

Name,Ip,Model,Clients
Hebsiba RB2011,10.105.12.129,RB2011iLS,7
Hebsiba PM,10.105.12.134,,
Carab Hep Sec1,10.105.12.132,Rocket M5 Titanium,
Carab Hep Sec2,10.105.12.131,Rocket M5 Titanium,
BH-Hebsiba to Rhenostekop,10.105.12.11,,

Rhenosterkop Wipronet 

Name,Ip,Model,Clients
Renosterkop,10.105.23.129,RB2011UiAS,13
BH-Rhenostekop to Hebsiba,10.105.12.10,,
BH-Rhenostekop to WT,10.105.23.11,,
Rheno TS,10.105.23.130,,
CARAB REN - HEP,10.105.23.133,PowerBeam M5,
www.wipronet.co.za/RH-SEE,10.105.23.131,Rocket M5,
www.wipronet.co.za/leroux,10.105.23.132,PowerBeam M5,
Rhenosterkop PM,10.105.23.134,,
Renosterkop Kamera,10.105.23.135,,

Schanskop Wipronet 

Name,Ip,Model,Clients
www.wipronet.co.za/schans-e,10.105.38.134,,
www.wipronet.co.za/schans-NE,10.105.38.133,PowerBeam M5,
www.wipronet.co.za/dish,10.105.38.132,Rocket M5,
www.wipronet.co.za/SCH-SSSE,10.105.38.131,PowerBeam M5,
Schanskop to Carina,10.105.38.11,,

Magalies Wipronet 

Name,Ip,Model,Clients

Church Square

Name,Ip,Model,Clients
CHURCH-PM,10.251.0.2,0,
TFW Isizwe Bus Project,10.248.4.7,CCR1036-12G-4S,0

Waverly Wipronet 

Name,Ip,Model,Clients
www.wipronet.co.za/wave-sec1,10.105.22.140,Rocket M5,
www.wipronet.co.za/WAV-N,10.105.22.139,PowerBeam M5,
www.wipronet.co.za/WAV-NNNE,10.105.22.138,PowerBeam M5,
www.wipronet.co.za/WAV-NE,10.105.22.137,PowerBeam M5,
www.wipronet.co.za/agcom,10.105.22.135,NanoBridge M5,
www.wipronet.co.za/boom,10.105.22.130,PowerBeam M5,
waverley_struben,10.105.22.18,,
Uplink-Wip-Waverley-Morelletta,10.105.22.11,,

Strubenkop Wipronet 

Name,Ip,Model,Clients

Morelleta Wipronet 

Name,Ip,Model,Clients
"www.wipronet.co.za/MOR-NE",10.100.121.134,Rocket M5,
www.wipronet.co.za/moreletta-n,10.100.121.249,Rocket M5,
Uplink-Wip-Morelletta-Waverley,10.105.22.10,,

Teraco

Name,Ip,Model,Clients
Angeline,169.159.148.9,CCR1072-1G-8S+,1
Cindy,169.159.149.2,CCR1016-12S-1S+,1
B'elanna,169.159.149.1,,

Sosh CC

Name,Ip,Model,Clients
Sosh-(CC),10.123.124.189,CCR1016-12S-1S+,0

LGR Wipronet 

Name,Ip,Model,Clients
Cambium LGR to Watertoring,10.100.121.133,,
LGR Cisco Switch,10.10.101.227,,
LGR Cisco Diginet,10.10.101.253,,
LGR Content Filter,213.150.201.39,,
LGR Quintum,10.10.101.249,,
AC Link - LGR,10.10.101.231,,

Bapsfontein Wipronet

Name,Ip,Model,Clients
Bapsfontein,10.105.26.129,RB2011UiAS,10
Bapsfontein Wipronet PM,10.105.26.131,,
www.wipronet.co.za/bapsfontein,10.105.26.132,,
www.wipronet.co.za/BF-NW,10.105.26.133,,
www.wipronet.co.za/baps-E,10.105.26.134,,
BW-BAPS-2.4-Sec,10.105.26.138,,
Babs-Sec-S,10.105.26.137,,

Bronkhorspruit Silos Wipronet 

Name,Ip,Model,Clients
Bronkhorstspruit Concentrator,10.105.11.129,RB2011iLS,11
www.wipronet.co.za/BHS-S,10.105.11.131,,
www.wipronet.co.za/russel,10.105.11.132,,
www.wipronet.co.za/BHS-NEE,10.105.11.133,,
www.wipronet.co.za/silo2,10.105.11.134,,

Rooihuiskraal Estate

Name,Ip,Model,Clients
Rooihuiskraal Estate Block 5,10.100.117.129,CRS125-24G-1S,1
Rooihuiskraal Estate Main CCR,10.100.116.14,CCR1016-12S-1S+,0
Rooihuiskraal Estate Block 1,10.100.116.134,CRS125-24G-1S,0
Rooihuiskraal Estate Block 6,10.100.116.154,CRS125-24G-1S,0
Rooihuiskraal Estate Block 2,10.100.116.138,CRS125-24G-1S,0
Rooihuiskraal Estate Block 4,10.100.116.146,CRS125-24G-1S,1
Rooihuiskraal Estate Block 3,10.100.116.142,CRS125-24G-1S,1

Alpha Sand Wipronet

Name,Ip,Model,Clients
 Alphasand Sec 1,10.100.122.165,PowerBeam M5,

GreenSands Wipronet

Name,Ip,Model,Clients
Green Sands,10.100.122.138,,
Green sands 2.4,10.100.122.136,,
www.wipronet.co.za/vark,10.100.122.134,,

Renosterkop Wipronet

Name,Ip,Model,Clients

LandRover 

Name,Ip,Model,Clients

Mooikloof 3

Name,Ip,Model,Clients

Olympus Wipronet (Danie de Swart)

Name,Ip,Model,Clients

Plotnet 51 (Riaan Tailor) Wipronet

Name,Ip,Model,Clients
 uplink_plot51 @Plotnet51,10.105.13.10,Rocket M5,
Plotnet 51,10.105.13.129,RB2011UiAS,26
Plotnet 51 Tough switch,10.105.13.130,,
Rocket@ Plotnet 51,10.105.13.11,,
Plotnet 51 sector,10.105.13.132,,
vryheid-plotnet7,10.105.13.131,,

Witpoort Wipronet

Name,Ip,Model,Clients
www.wipronet.co.za/2.4-oos witpoort,10.105.8.132,Bullet M2,
 WIT-SEE,10.105.8.131,PowerBeam M5,

Witbank Wipronet

Name,Ip,Model,Clients

Van Wyk Silos

Name,Ip,Model,Clients

Trap Wipronet

Name,Ip,Model,Clients

Salo de Swart (R 21) Wipronet

Name,Ip,Model,Clients
www.wipronet.co.za/riet,10.100.123.250,Rocket M5,

King's Highway (Pretor) Wipronet

Name,Ip,Model,Clients

NG Kerk Wipronet

Name,Ip,Model,Clients
www.wipronet.co.za/legist,10.105.1.132,PowerBeam M5,
www.wipronet.co.za/ngk-w,10.105.1.134,NanoBridge M5,
www.wipronet.co.za/ngk-sw,10.105.1.133,PowerBeam M5,
Uplink,10.105.1.10,0,

Kitty Hawk Wipronet

Name,Ip,Model,Clients

Kobus de Meyer Wipronet

Name,Ip,Model,Clients

Johan Claasens Wipronet

Name,Ip,Model,Clients
www.wipronet.co.za/plotnet51-1,10.105.18.132,,

Faan de Fos Wipronet

Name,Ip,Model,Clients

Ellof Silos Wipronet

Name,Ip,Model,Clients

Edelweis Wipronet

Name,Ip,Model,Clients
www.wipronet.co.za/edelweiss-N,10.105.2.138,Rocket M5,
 Edelweise Uplink,10.105.2.135,Rocket M5,
Edelweis-Client-TS,10.105.2.137,,

Delmas (Schoeman) Silos Wipronet

Name,Ip,Model,Clients
www.wipronet.co.za/silo1,10.105.19.133,,
,10.105.19.131,,
www.wipronet.co.za/delmas-W,10.105.19.132,,

Cahi Wipronet

Name,Ip,Model,Clients

Bronkhosrtbaai (Kannemeyer) Wipronet

Name,Ip,Model,Clients

Ben Goosen Wipronet

Name,Ip,Model,Clients
Ben Goosen Nano 1,10.105.20.240,NanoStation M2,
Ben Goosen Nano 2,10.105.20.241,NanoStation M2,
MHoog to Ben Goosen / Faan de Vos,10.105.20.237,,

Burkea HS

Name,Ip,Model,Clients

Lammers 5

Name,Ip,Model,Clients

Zwavelsnest Wipronet

Name,Ip,Model,Clients
AC Link to Plotnet33,10.105.44.11,,
Sector,10.105.44.14,,

Lemon Tree Estate

Name,Ip,Model,Clients

Roodeplaat Wipronet

Name,Ip,Model,Clients
www.wipronet.co.za/j-vd-v,10.105.2.132,PowerBeam M5,
